Edad,Genero,Rasgos,Mes,Hora,Ciudad,Estacion,Dia Festivo,Tipo de Refresco,Region de la Ciudad
51,0,5,3,17,57,0,1,18,0
66,1,2,3,21,17,0,1,3,0
30,0,0,8,16,47,1,1,15,0
10,0,1,8,22,44,0,0,9,0
19,1,4,3,17,31,0,0,3,3
30,0,3,10,19,8,0,0,11,0
11,0,0,0,22,6,0,1,6,3
10,0,0,9,13,4,0,0,17,0
63,1,3,10,12,2,0,1,20,3
15,0,3,1,10,34,0,0,9,0
62,1,3,7,11,8,0,1,5,0
63,1,3,3,16,11,1,0,12,3
68,0,0,11,14,15,1,0,0,3
33,0,0,3,15,11,0,0,6,3
14,1,2,0,14,67,1,0,10,0
66,0,2,7,14,14,1,1,11,3
12,0,5,7,22,20,1,1,10,3
59,1,1,7,8,51,1,1,3,3
39,0,1,1,11,30,0,0,7,2
63,0,5,2,12,16,1,0,0,0
24,1,3,1,8,30,0,1,16,2
38,0,5,9,17,67,0,1,3,0
68,1,4,6,16,45,0,0,9,1
28,1,0,9,20,40,0,1,18,0
34,1,5,4,8,12,0,0,4,0
48,1,0,1,15,22,0,0,8,0
49,0,1,10,12,28,0,1,12,3
65,1,0,2,22,13,1,0,18,2
48,0,5,1,22,44,1,1,4,0
39,1,0,5,14,29,1,1,6,3
30,1,3,8,15,31,0,0,6,3
22,1,4,2,21,33,0,0,1,0
30,1,5,8,22,46,1,0,4,2
13,1,5,2,17,13,1,1,0,2
61,1,4,11,9,66,1,1,7,0
50,0,0,8,12,37,1,1,15,0
47,0,2,10,13,34,0,0,13,0
37,1,3,7,14,13,1,0,9,2
52,0,5,3,8,0,1,0,7,3
25,1,0,4,14,35,0,0,1,0
36,1,4,1,18,62,0,0,17,0
32,0,5,1,17,15,0,0,13,3
24,0,3,4,9,22,1,1,17,0
27,0,2,8,19,32,0,0,17,0
59,0,1,1,11,64,0,0,1,2
10,1,1,0,15,41,0,0,13,3
23,0,5,0,22,0,1,1,7,3
47,0,1,11,17,45,0,0,0,1
25,0,3,7,9,36,1,0,17,0
63,1,3,11,16,39,0,0,5,0
57,1,5,5,22,16,1,0,15,0
48,0,1,10,11,42,0,0,4,0
46,0,0,8,22,22,0,0,3,0
50,0,3,7,11,40,0,0,20,0
57,0,4,0,13,29,1,1,13,3
46,0,4,9,13,38,1,1,8,2
70,1,1,9,18,11,0,1,18,3
38,0,3,7,8,2,1,1,16,3
12,1,4,4,10,11,1,0,20,3
62,1,5,7,16,27,0,0,1,0
57,1,5,7,10,21,0,1,18,3
10,0,5,3,18,64,1,0,6,2
26,1,5,11,12,19,0,1,15,3
45,0,3,7,20,20,0,1,11,3
25,1,5,8,18,17,1,1,19,0
31,1,2,3,18,3,1,1,12,0
67,0,3,0,16,21,1,1,15,3
70,1,1,9,12,4,1,0,7,0
22,1,1,3,9,46,1,0,6,2
25,0,3,4,8,11,1,1,7,3
30,0,0,8,15,33,1,1,20,0
41,0,3,5,18,25,0,1,12,0
49,1,0,8,22,53,1,0,13,0
61,0,1,9,17,8,0,0,14,0
14,0,3,11,21,51,0,1,0,3
39,1,4,1,12,15,0,1,7,3
52,1,1,3,19,12,1,1,9,0
20,1,4,3,16,24,0,0,1,0
12,0,5,5,18,33,0,1,13,0
17,0,1,0,19,60,1,1,10,0
24,0,3,3,16,44,0,1,4,0
62,1,3,2,13,49,1,1,8,2
44,0,0,4,19,33,0,1,12,0
30,0,0,11,21,57,0,0,18,0
49,0,2,11,8,69,0,0,13,2
44,0,2,9,16,4,1,1,13,0
32,0,3,1,16,22,0,1,13,0
42,1,4,5,15,17,0,1,17,0
57,1,4,9,19,53,1,1,17,0
25,1,2,8,19,41,0,0,3,3
36,0,0,1,22,45,0,0,10,1
37,0,5,10,20,49,1,0,2,2
63,1,5,10,12,49,0,1,20,2
39,1,0,8,8,65,1,1,0,3
54,0,4,3,19,24,0,1,18,0
60,0,3,0,12,63,0,0,7,0
31,1,4,10,14,52,0,0,20,0
16,0,2,0,9,4,0,0,0,0
57,1,5,4,8,34,1,1,17,0
30,0,5,0,12,48,0,1,7,1
70,0,3,8,16,47,0,1,8,0
42,0,0,2,14,69,0,0,17,2
12,1,5,11,8,9,0,1,13,3
68,0,5,10,11,68,1,0,19,2
32,1,2,6,21,20,0,1,5,3
25,0,2,1,11,0,0,1,3,3
27,1,2,5,20,20,0,1,4,3
26,0,0,3,17,30,1,0,7,2
41,1,2,6,11,53,1,0,12,0
38,1,4,9,11,68,0,1,13,2
59,1,1,11,22,67,0,1,5,0
63,0,5,2,16,50,0,0,19,3
70,0,2,9,8,47,1,1,6,0
29,1,3,2,21,11,0,1,6,3
32,1,4,8,15,69,1,1,12,2
43,0,5,4,12,56,1,1,17,3
67,1,3,2,19,26,0,0,9,3
17,0,1,11,22,67,1,1,3,0
42,1,0,8,16,55,0,1,9,0
28,1,5,7,15,26,1,1,2,3
69,1,0,1,19,58,0,1,11,0
24,0,5,3,22,23,0,1,5,3
29,0,1,5,11,48,1,1,7,1
56,1,4,3,17,63,1,1,1,0
65,1,1,1,16,6,0,1,6,3
35,1,2,5,11,43,0,1,18,0
55,1,0,2,20,2,0,0,6,3
60,0,3,10,18,51,0,1,8,3
52,0,2,1,19,4,1,1,4,0
65,0,0,11,8,34,1,1,8,0
33,1,2,5,21,22,1,0,10,0
69,0,5,10,22,57,1,1,5,0
45,1,5,2,14,39,1,0,9,0
59,1,2,1,16,9,1,1,3,3
13,1,1,9,20,22,0,0,20,0
49,0,2,9,22,25,1,0,1,0
27,0,3,8,11,25,0,0,20,0
37,1,5,2,14,13,0,0,6,2
59,0,4,1,14,68,1,0,1,2
46,1,0,6,9,43,0,0,7,0
42,1,3,5,8,3,1,1,5,0
34,1,3,9,15,53,1,0,20,0
62,0,1,9,13,21,0,1,11,3
41,1,3,11,16,53,0,1,4,0
68,0,2,8,20,58,0,0,4,0
31,0,1,1,11,21,1,0,1,3
34,0,3,6,19,63,0,1,14,0
24,0,4,1,10,66,0,0,4,0
47,1,2,3,11,15,1,1,17,3
27,0,5,8,20,58,1,1,13,0
47,1,0,8,8,32,0,0,1,0
30,0,5,6,19,66,0,1,0,0
70,0,2,7,8,27,0,0,10,0
12,0,2,7,18,45,1,0,7,1
22,1,3,5,21,63,0,1,14,0
65,1,0,8,10,44,1,1,13,0
62,1,5,2,22,58,1,0,13,0
24,0,4,6,14,8,1,1,6,0
59,1,5,11,11,22,1,0,1,0
36,1,1,11,18,43,0,0,8,0
31,1,4,7,22,69,0,0,10,2
11,0,2,0,21,19,0,1,20,3
33,1,0,4,9,64,1,0,11,2
55,0,2,8,22,20,1,0,18,3
63,0,4,2,13,45,0,1,9,1
44,1,2,8,16,13,1,1,3,2
29,1,1,2,16,11,1,0,3,3
53,0,0,2,12,42,0,0,3,0
46,0,1,2,10,39,0,1,0,0
34,0,0,4,13,18,1,1,1,0
66,1,5,7,16,53,0,1,10,0
61,0,1,2,11,11,1,0,18,3
29,0,1,4,20,35,1,1,9,0
44,0,1,9,8,24,0,1,4,0
29,1,0,1,9,31,1,1,17,3
24,1,3,3,18,50,0,1,16,3
64,0,0,3,8,46,1,0,6,2
20,1,2,4,21,18,1,0,3,0
23,1,0,0,18,19,1,0,0,3
67,0,1,1,13,26,1,0,20,3
32,0,3,8,18,32,0,1,20,0
25,0,3,5,10,67,1,0,20,0
44,0,4,3,8,67,0,0,0,0
27,0,5,7,8,35,0,0,10,0
59,1,5,10,11,16,0,0,9,0
18,0,3,9,10,7,1,1,6,3
54,1,4,7,8,15,1,0,7,3
36,1,4,11,22,47,1,1,6,0
14,1,5,11,15,57,1,1,13,0
36,0,5,0,16,17,0,0,20,0
44,0,1,0,20,60,1,1,19,0
41,1,0,5,9,47,0,1,10,0
13,1,5,10,18,18,1,0,9,0
16,1,5,5,13,23,0,0,7,3
58,1,5,8,22,27,1,1,18,0
60,0,4,6,20,1,0,1,1,3
21,1,4,7,20,45,0,0,0,1
12,0,0,8,20,42,1,0,17,0
38,0,0,10,11,17,1,0,3,0
13,0,4,11,18,10,0,0,20,3
42,1,4,7,9,45,0,0,11,1
68,0,0,8,21,7,1,1,19,3
31,0,3,8,18,62,0,1,0,0
40,1,3,6,22,37,0,0,14,0
61,1,1,6,10,46,0,1,1,2
44,1,5,11,9,10,0,0,13,3
18,1,0,2,15,46,0,0,7,2
52,0,0,4,17,6,1,0,11,3
56,1,4,0,13,30,1,1,9,2
16,0,1,2,22,46,1,0,0,2
50,1,5,11,14,59,0,1,18,0
28,1,5,4,18,38,0,0,5,2
69,0,3,5,8,24,0,0,0,0
56,1,1,0,10,24,1,0,7,0
23,0,2,3,20,23,1,0,18,3
55,1,3,0,10,46,0,1,11,2
33,1,2,11,8,29,1,0,3,3
20,1,4,8,9,2,1,1,16,3
40,1,0,6,22,43,1,0,9,0
15,1,0,8,20,10,1,1,1,3
41,1,1,3,17,9,1,0,16,3
25,0,5,0,22,33,1,0,17,0
18,1,2,5,15,29,0,0,1,3
45,0,2,11,19,18,0,1,6,0
52,0,3,0,8,13,0,0,3,2
30,1,3,3,16,52,1,0,13,0
40,1,4,11,8,65,0,1,10,3
57,1,0,7,10,20,1,1,15,3
47,1,3,11,16,27,1,0,7,0
23,0,5,5,18,19,1,1,4,3
20,0,5,3,16,30,1,1,6,2
69,1,3,11,9,10,0,0,9,3
31,0,4,2,15,14,1,1,14,3
48,0,1,9,18,2,1,0,7,3
26,1,4,10,20,68,0,1,6,2
60,0,4,6,13,2,0,0,18,3
69,0,1,6,20,35,0,1,15,0
11,1,0,9,20,63,0,0,10,0
13,1,0,0,21,36,0,0,0,0
57,1,0,10,8,50,0,1,10,3
41,0,5,8,18,25,0,1,9,0
22,0,3,4,16,10,0,0,0,3
51,1,4,4,19,60,0,0,0,0
56,0,1,1,18,15,0,1,20,3
46,0,1,1,22,12,0,1,1,0
38,1,0,0,8,19,1,1,9,3
67,0,4,1,10,63,1,1,11,0
67,0,5,3,19,30,0,1,7,2
44,0,2,9,10,19,0,0,17,3
57,1,5,4,19,46,1,0,0,2
54,1,2,9,9,32,1,1,15,0
60,0,1,3,10,21,1,1,20,3
37,1,3,8,10,16,1,1,0,0
24,0,4,5,11,66,1,0,13,0
68,0,2,8,20,46,1,0,9,2
50,1,0,9,16,29,1,1,10,3
61,0,0,2,16,28,1,1,13,3
18,0,4,7,14,4,0,0,9,0
50,1,5,11,9,44,1,1,3,0
50,1,1,4,13,51,0,1,3,3
29,1,5,11,13,2,1,1,17,3
13,0,2,9,11,20,1,0,20,3
40,1,1,11,22,4,1,1,1,0
31,1,0,7,11,47,0,1,12,0
57,1,4,3,21,20,0,0,3,3
47,0,2,9,9,54,1,0,9,0
15,0,3,11,9,60,0,1,9,0
22,1,2,2,16,64,1,0,1,2
60,0,4,11,16,34,0,1,6,0
28,1,2,2,18,49,0,0,9,2
39,0,5,10,12,1,1,0,14,3
22,0,3,9,11,45,0,0,11,1
63,0,2,11,12,33,0,1,2,0
46,1,1,1,16,58,0,1,9,0
30,0,3,5,17,18,1,1,6,0
42,0,2,10,14,65,1,1,20,3
11,1,0,7,8,44,0,0,0,0
24,0,2,9,17,5,0,1,17,0
11,1,5,0,9,49,0,1,6,2
35,0,1,10,21,66,0,1,20,0
29,0,3,6,10,52,1,0,0,0
39,1,1,5,14,29,1,1,13,3
16,1,5,11,8,40,1,0,3,0
18,0,4,0,18,57,0,1,17,0
48,1,3,6,20,62,0,0,6,0
34,0,5,4,18,61,0,0,14,0
63,1,1,6,13,40,0,1,19,0
18,1,3,10,15,23,0,1,6,3
37,0,1,8,11,40,1,1,20,0
61,1,4,6,9,28,0,0,19,3
22,1,0,4,20,43,0,1,20,0
27,0,4,9,16,36,0,0,3,0
37,0,3,5,17,67,1,1,17,0
45,1,0,1,11,57,1,0,9,0
63,0,2,3,20,32,0,1,13,0
61,0,5,8,12,64,1,0,3,2
43,0,3,3,16,34,0,0,10,0
35,0,5,7,16,38,1,1,2,2
39,1,2,9,11,36,1,1,0,0
11,1,1,5,21,15,0,1,7,3
49,0,3,9,17,10,1,1,0,3
49,1,2,10,8,11,0,0,9,3
27,1,2,6,15,7,0,1,0,3
17,1,0,0,16,14,1,1,17,3
40,0,5,7,19,46,1,0,12,2
64,0,0,7,17,38,1,1,11,2
44,1,0,1,21,35,1,0,2,0
68,1,5,9,21,9,0,0,6,3
13,0,5,4,19,34,0,0,13,0
42,0,0,11,21,46,1,1,0,2
28,1,1,2,16,16,0,1,19,0
21,0,3,4,11,14,1,1,20,3
32,0,5,10,11,55,0,0,20,0
31,0,5,8,19,64,0,1,14,2
52,1,4,5,15,12,1,1,9,0
18,1,5,6,18,35,1,1,9,0
41,1,5,9,8,47,0,1,16,0
22,1,4,2,18,2,0,0,18,3
57,1,0,1,18,7,1,0,14,3
56,0,1,2,14,53,1,1,5,0
63,1,1,10,8,52,1,1,16,0
20,0,2,5,21,65,1,1,16,3
23,1,2,4,20,43,0,1,1,0
33,0,1,9,19,37,1,1,10,0
54,0,4,4,9,60,1,1,12,0
59,1,3,1,11,15,1,0,11,3
66,1,2,6,8,43,0,1,11,0
36,1,3,10,15,45,1,0,6,1
24,0,4,4,21,46,0,0,17,2
25,0,1,5,9,64,0,1,0,2
67,0,1,4,17,56,0,1,2,3
37,1,1,9,9,30,0,1,1,2
43,0,0,9,22,61,1,1,18,0
32,0,1,8,14,60,1,0,13,0
15,0,3,0,17,47,0,1,10,0
50,1,3,2,9,68,1,1,16,2
40,1,0,1,10,34,0,0,12,0
23,1,3,8,16,0,1,0,12,3
32,0,1,0,10,14,1,0,0,3
50,1,4,0,14,31,0,0,10,3
16,0,0,7,18,6,1,0,9,3
62,0,3,8,12,22,1,1,1,0
57,0,2,7,13,32,0,0,11,0
62,0,2,2,20,53,1,1,17,0
49,0,2,2,11,49,0,0,16,2
21,0,2,10,12,64,0,0,3,2
38,0,4,4,8,13,1,0,17,2
18,1,4,11,22,61,1,0,17,0
61,0,4,1,10,45,0,1,15,1
25,0,0,11,15,27,1,1,3,0
46,0,2,8,8,48,1,1,8,1
62,0,2,5,14,20,1,1,18,3
56,1,0,7,22,39,1,1,5,0
25,1,4,3,11,26,1,1,1,3
25,1,2,4,22,67,0,1,16,0
16,0,3,11,20,24,1,1,0,0
68,1,5,9,16,60,0,1,8,0
43,1,0,4,22,34,0,0,11,0
39,1,3,10,22,41,0,0,6,3
11,0,3,6,8,66,0,0,0,0
13,1,0,11,11,69,1,0,10,2
62,0,2,5,15,66,0,0,9,0
11,1,5,5,15,10,1,1,17,3
13,1,3,0,21,20,0,0,3,3
54,1,0,9,22,26,1,1,19,3
63,1,0,0,13,13,1,0,7,2
34,0,1,2,11,45,1,0,1,1
13,1,2,3,13,31,1,0,10,3
17,0,2,5,10,43,0,0,9,0
45,1,3,1,19,47,1,1,2,0
19,0,0,4,10,30,0,1,6,2
45,0,0,10,20,37,1,1,2,0
24,1,5,0,14,52,0,1,11,0
69,0,5,2,13,65,1,0,13,3
69,1,1,1,18,0,0,0,0,3
57,1,3,6,11,32,0,0,17,0
15,0,1,1,22,51,0,0,6,3
52,1,3,2,19,47,0,0,7,0
39,1,0,6,12,31,1,0,0,3
27,1,3,2,13,23,0,0,7,3
17,1,0,0,10,67,0,0,7,0
52,1,0,8,15,11,0,1,7,3
36,0,2,5,9,18,0,0,5,0
41,1,0,8,20,39,0,0,6,0
33,1,2,4,10,53,1,0,3,0
36,1,1,3,16,48,0,1,10,1
26,0,2,5,16,13,1,0,2,2
58,0,0,10,17,63,0,0,1,0
67,1,0,6,12,49,1,0,17,2
30,1,0,11,20,26,0,1,2,3
52,0,5,10,21,64,0,0,18,2
68,1,0,6,21,29,1,1,13,3
48,1,4,3,18,23,1,1,2,3
31,0,4,1,11,12,1,1,18,0
15,1,1,9,14,51,0,0,7,3
44,0,2,0,9,33,1,1,18,0
12,0,0,8,9,67,1,0,9,0
22,1,3,9,15,34,1,0,4,0
14,1,5,2,11,47,0,1,9,0
70,1,4,4,14,43,0,0,2,0
43,1,4,2,17,50,0,1,19,3
60,0,1,2,14,67,0,1,0,0
27,1,1,1,13,60,0,1,11,0
39,0,2,1,18,63,0,1,7,0
31,1,5,4,12,58,1,1,11,0
30,0,0,9,21,59,1,0,7,0
13,0,4,1,8,55,1,1,0,0
33,1,1,10,16,23,1,1,6,3
56,1,2,2,10,47,0,1,8,0
59,0,1,3,21,23,0,1,5,3
17,0,4,0,11,41,1,0,3,3
39,0,2,6,9,49,1,1,9,2
26,1,5,9,22,43,1,0,9,0
30,0,1,3,19,50,0,0,20,3
56,0,4,8,19,34,0,1,14,0
30,1,5,4,22,16,1,0,3,0
57,0,2,1,15,38,1,1,7,2
44,0,4,4,15,54,1,1,10,0
16,0,2,0,21,14,0,1,13,3
68,1,0,3,13,18,0,1,20,0
43,0,1,3,12,51,1,1,3,3
25,0,5,11,14,32,1,1,6,0
29,0,5,1,13,58,0,1,7,0
29,1,0,10,11,50,1,1,6,3
48,0,1,7,11,69,1,0,18,2
43,0,0,7,10,31,1,0,9,3
54,1,0,7,17,1,1,1,18,3
44,1,4,9,12,6,1,1,19,3
19,0,4,9,20,48,0,0,20,1
35,0,3,10,8,39,1,1,1,0
26,1,3,1,20,39,0,0,10,0
41,0,5,9,13,51,1,1,15,3
15,1,2,3,10,50,0,1,3,3
34,1,3,5,17,53,0,0,8,0
16,1,0,7,14,4,0,0,6,0
70,1,0,6,16,44,0,0,10,0
22,0,4,0,17,24,1,0,7,0
62,1,0,3,16,42,0,1,15,0
30,0,4,0,17,22,0,1,13,0
29,1,1,3,16,22,1,1,9,0
11,0,1,6,16,1,1,1,10,3
14,1,2,8,18,29,1,1,9,3
11,1,5,0,16,57,1,1,6,0
55,1,1,1,16,36,1,0,9,0
35,0,1,11,21,47,1,1,0,0
23,0,1,2,15,39,1,1,2,0
23,1,3,10,22,7,1,1,11,3
14,0,1,0,15,33,0,0,6,0
39,1,0,9,11,31,1,0,10,3
69,1,0,11,10,33,0,1,9,0
13,1,1,1,21,60,1,0,1,0
38,0,0,3,10,57,0,1,8,0
37,1,2,1,19,25,0,1,13,0
29,0,5,6,9,53,1,0,1,0
63,0,0,11,12,21,0,0,17,3
63,1,4,1,9,19,0,0,15,3
60,1,0,10,11,25,0,1,3,0
29,0,4,7,21,53,0,0,3,0
58,0,5,9,10,10,1,1,10,3
67,1,2,8,8,66,1,1,7,0
50,1,3,7,20,17,0,1,3,0
65,0,2,4,22,57,0,0,13,0
48,0,2,7,12,47,1,1,11,0
36,0,2,8,20,38,1,0,12,2
47,1,0,2,16,26,1,1,15,3
16,0,0,9,17,53,0,1,9,0
27,0,3,5,15,28,0,1,0,3
69,1,5,10,18,9,1,0,12,3
45,1,2,3,11,59,0,0,17,0
55,0,0,5,19,42,0,1,1,0
14,0,0,2,10,52,0,0,10,0
28,0,2,8,12,51,1,0,13,3
44,1,4,9,9,21,1,1,1,3
59,1,0,9,22,36,0,1,7,0
60,1,0,9,20,63,1,1,12,0
24,1,1,11,22,23,1,1,18,3
54,1,3,5,10,61,1,1,9,0
46,0,5,8,8,1,1,0,10,3
53,0,5,9,8,4,0,1,16,0
59,0,3,10,16,5,0,0,3,0
25,1,0,8,14,29,1,0,8,3
27,1,2,0,12,27,1,0,6,0
29,0,0,3,14,44,1,0,9,0
45,0,3,0,18,22,1,0,12,0
60,0,0,2,22,28,0,0,9,3
28,0,3,10,16,32,0,0,20,0
23,1,3,7,16,29,0,0,11,3
27,1,0,5,9,67,0,1,3,0
43,1,2,3,19,60,0,1,3,0
38,1,1,11,17,11,1,1,10,3
55,1,0,7,18,43,1,1,0,0
21,0,3,6,17,33,0,1,5,0
59,1,1,1,8,63,1,1,9,0
51,0,2,4,13,69,1,1,7,2
65,0,3,9,15,21,1,1,13,3
70,1,2,7,10,47,1,0,7,0
16,1,0,3,13,29,1,1,6,3
12,1,1,2,22,41,1,1,9,3
56,1,2,6,20,33,0,0,10,0
13,1,1,10,12,37,1,0,7,0
57,1,4,5,19,6,0,0,9,3
13,0,0,6,19,22,0,0,10,0
28,1,5,1,22,48,0,1,15,1
49,1,0,7,12,49,1,0,13,2
12,0,0,5,17,51,0,1,13,3
11,1,1,7,9,33,1,1,3,0
59,0,1,9,10,17,0,1,3,0
46,1,3,10,13,63,1,1,20,0
30,0,0,6,22,11,1,1,19,3
16,0,5,3,13,64,0,1,0,2
40,1,4,8,8,29,0,0,1,3
66,0,1,5,14,53,1,1,11,0
12,1,1,4,21,21,1,1,0,3
18,0,4,8,19,22,0,0,20,0
59,1,5,4,10,63,0,1,3,0
39,1,5,5,14,23,0,0,19,3
60,1,2,9,21,14,1,0,10,3
29,1,5,2,16,36,0,1,8,0
65,0,2,2,17,11,0,1,5,3
44,0,4,6,14,14,0,0,9,3
68,0,5,7,8,48,0,0,17,1
70,0,4,8,10,5,0,1,15,0
37,1,4,11,18,61,0,0,18,0
56,1,1,8,17,55,0,1,17,0
16,1,5,8,9,38,0,1,17,2
13,0,2,0,11,3,1,1,3,0
29,0,4,2,19,28,0,1,0,3
41,1,1,9,17,64,1,1,14,2
56,1,2,1,14,30,0,1,18,2
36,1,4,10,13,54,1,1,0,0
11,0,5,5,9,41,0,1,13,3
39,1,1,3,11,14,1,0,3,3
26,1,3,4,21,61,1,1,1,0
69,1,4,2,18,43,1,1,18,0
34,1,2,7,8,48,1,1,3,1
26,1,2,7,18,20,0,1,14,3
32,0,0,0,16,65,1,0,12,3
65,1,0,4,9,37,1,1,14,0
10,0,0,3,10,5,1,1,6,0
69,0,1,5,16,28,0,0,6,3
66,1,4,2,18,44,1,0,7,0
17,1,4,11,19,5,0,0,0,0
69,1,3,1,11,22,0,1,7,0
29,1,1,10,17,42,0,0,20,0
67,0,1,2,22,26,1,0,13,3
29,0,0,7,21,51,0,0,17,3
30,0,1,2,10,36,1,0,3,0
25,1,0,7,12,13,0,1,3,2
13,1,3,7,11,57,0,1,1,0
52,1,0,4,17,60,1,0,0,0
25,1,1,9,11,45,1,0,8,1
65,0,1,2,11,1,1,1,18,3
28,1,4,6,8,67,1,0,17,0
64,0,2,0,13,52,1,1,12,0
52,0,0,4,22,38,1,1,2,2
39,1,1,5,12,25,0,0,16,0
48,0,2,1,13,4,1,0,19,0
64,0,2,2,12,6,0,0,2,3
44,0,1,3,17,31,0,1,20,3
51,0,1,6,14,42,1,0,20,0
30,0,5,4,19,35,1,1,17,0
49,0,4,8,18,24,0,0,6,0
39,0,2,10,15,41,1,0,3,3
12,0,2,8,17,58,1,0,13,0
20,1,3,0,14,23,0,0,18,3
66,0,4,10,10,12,1,1,0,0
45,0,0,5,8,29,0,1,7,3
14,0,4,8,14,31,0,0,13,3
64,0,2,2,14,64,0,0,0,2
21,1,5,6,10,56,1,1,10,3
27,1,5,3,14,18,1,0,10,0
59,1,3,5,21,25,1,0,11,0
44,1,0,1,21,16,0,1,5,0
31,0,3,1,11,43,0,1,15,0
12,0,0,3,19,50,0,1,17,3
51,1,3,5,13,52,0,0,6,0
35,1,1,7,18,53,1,1,1,0
50,0,3,2,22,29,0,0,11,3
60,0,4,6,13,65,1,1,11,3
67,0,1,4,9,49,0,1,15,2
48,1,3,0,9,37,0,0,17,0
13,1,5,4,19,27,1,0,1,0
25,1,2,0,21,25,0,0,1,0
13,0,0,7,8,0,1,1,1,3
18,1,0,3,8,36,1,1,13,0
27,0,5,3,20,65,1,0,17,3
64,0,3,2,12,66,1,1,18,0
36,1,0,0,20,35,0,0,5,0
47,0,3,4,20,55,1,1,9,0
23,1,2,0,11,55,0,1,20,0
53,1,3,1,19,61,1,1,13,0
37,0,5,4,21,22,0,1,7,0
31,1,0,10,21,49,0,0,11,2
29,0,2,8,10,13,0,1,17,2
15,0,2,9,16,45,1,0,17,1
16,0,3,10,12,10,1,0,0,3
69,0,5,6,12,20,0,0,6,3
49,1,3,9,16,4,0,0,20,0
64,0,2,2,19,17,1,0,20,0
65,0,5,5,10,57,1,1,5,0
61,0,1,6,10,59,0,1,13,0
43,0,0,2,13,28,0,0,1,3
67,0,0,2,18,54,1,1,16,0
33,1,1,11,15,39,1,1,17,0
52,1,0,11,8,19,0,1,6,3
32,1,5,10,9,68,0,0,19,2
32,1,4,10,17,1,0,0,18,3
47,1,0,1,12,58,1,1,13,0
53,1,3,0,17,3,0,0,6,0
53,1,0,1,13,66,0,0,12,0
57,1,5,11,19,44,0,0,9,0
38,0,0,10,15,3,0,1,6,0
49,0,3,3,20,40,1,0,3,0
64,0,5,11,11,28,0,1,16,3
57,1,0,1,9,41,0,0,17,3
50,0,5,5,16,68,0,1,13,2
40,0,5,10,9,19,1,0,6,3
67,0,3,11,9,31,1,0,17,3
24,0,1,4,15,5,1,0,9,0
65,1,5,11,11,2,0,0,14,3
11,0,4,2,15,40,1,0,3,0
38,1,0,8,19,1,1,1,15,3
45,0,1,10,15,24,0,0,6,0
45,0,4,4,15,21,1,0,12,3
20,1,1,11,8,0,0,0,4,3
17,0,4,6,14,32,0,0,0,0
16,0,3,5,16,20,0,1,17,3
23,1,2,7,9,23,1,1,16,3
52,0,4,8,22,21,0,0,17,3
38,1,1,2,17,25,0,1,17,0
53,0,4,11,21,0,0,0,10,3
15,1,5,10,14,58,0,1,7,0
65,1,0,2,10,7,1,1,1,3
69,1,0,2,13,57,1,1,9,0
59,1,4,9,18,9,0,0,12,3
27,0,0,4,12,29,1,0,12,3
20,1,4,6,22,19,0,0,2,3
70,1,3,6,14,33,1,0,16,0
70,1,4,11,11,13,1,1,8,2
37,1,3,2,22,25,0,1,14,0
35,1,0,3,13,27,1,1,12,0
17,0,2,9,14,7,0,0,3,3
13,0,3,1,19,50,1,1,6,3
58,1,4,4,11,42,1,0,10,0
21,0,5,6,9,29,1,1,20,3
67,0,5,1,11,69,0,0,9,2
14,1,5,8,19,37,0,1,9,0
68,0,4,10,13,58,0,1,2,0
24,0,5,6,11,14,0,0,5,3
59,1,2,10,8,42,1,1,0,0
20,1,2,7,17,25,0,1,15,0
26,1,1,3,16,24,0,0,3,0
53,1,1,9,16,46,0,0,20,2
61,0,1,8,17,62,1,0,13,0
15,1,5,1,18,16,0,1,3,0
10,0,0,9,10,42,1,1,20,0
56,1,1,0,16,27,0,1,4,0
61,0,5,11,22,27,1,0,10,0
36,0,0,0,8,28,1,0,18,3
18,1,4,11,19,5,0,0,7,0
45,0,1,8,22,11,1,1,2,3
24,1,3,10,13,42,0,1,18,0
69,0,3,0,19,37,0,0,17,0
40,0,0,8,11,65,1,0,13,3
31,0,2,2,8,35,0,1,1,0
26,0,1,8,18,36,0,1,2,0
43,1,3,2,22,59,0,1,13,0
60,0,3,8,9,46,1,1,9,2
22,1,0,6,11,50,0,1,6,3
42,0,2,10,22,68,0,1,8,2
68,1,4,11,20,5,0,1,0,0
67,1,4,9,14,11,1,1,3,3
42,0,1,1,10,42,0,0,7,0
33,0,4,6,13,19,1,1,6,3
64,1,3,7,9,18,1,0,7,0
51,1,4,11,9,40,0,0,20,0
38,1,0,9,16,65,1,1,2,3
20,0,0,7,9,38,1,0,1,2
30,1,3,0,17,5,0,0,18,0
26,1,2,10,8,14,0,1,8,3
49,0,3,0,16,3,0,0,17,0
18,1,1,11,22,0,1,1,7,3
36,1,3,3,13,24,0,1,17,0
63,0,5,11,14,15,1,0,0,3
19,1,3,1,9,65,0,0,12,3
12,1,4,6,14,21,1,0,0,3
25,1,4,8,20,39,0,1,2,0
53,0,1,7,10,60,0,1,17,0
64,0,5,5,20,65,1,1,4,3
17,0,4,6,10,22,1,1,9,0
11,1,0,8,18,30,0,0,1,2
27,1,4,9,11,2,1,1,5,3
57,0,5,5,12,37,0,1,19,0
29,1,0,5,18,27,1,0,20,0
48,1,4,10,12,40,1,0,11,0
57,1,4,6,12,60,0,0,4,0
